127,1,1809,Oi,ge_forw,earlyS,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.933,10.182,17.766
128,1,1820,CN,ig,earlyS,0.000,0.000,0.000,0.000,0.000,0.469,0.539,0.000,6.352,20.092,63.372
129,1,1921,CN,ge_reve,earlyS,0.000,2.995,0.000,2.951,0.000,2.718,0.000,3.683,10.203,30.037,70.074
130,1,1925,CN,ge_reve,earlyS,0.873,5.535,0.000,4.041,0.979,5.491,0.520,4.552,11.311,25.785,66.735
131,1,1928,CN,ig_ge,earlyS,0.401,5.587,0.000,3.716,0.458,5.069,0.000,3.808,6.770,22.653,110.891
132,1,1933,CN,ig,earlyS,0.000,0.816,1.165,2.176,0.000,0.000,0.576,1.147,18.737,46.771,178.278
133,1,1938,CN,ig,earlyS,0.000,1.401,0.000,1.769,0.000,1.724,0.000,1.361,20.698,62.567,239.667
134,1,1959,CN,ig,earlyS,2.331,2.104,0.000,1.884,2.281,0.515,0.524,1.461,14.757,39.976,169.732
135,1,1965,Oi2,ig_ge,earlyS,4.395,2.893,4.774,3.147,4.783,3.090,5.381,2.058,15.409,32.807,61.841
136,1,1996,CN,ge_bidi,earlyS,2.141,0.000,1.625,0.000,2.318,0.000,2.525,0.527,11.433,26.044,109.749
137,1,2000,CN,ig_ge,earlyS,0.000,0.910,0.000,2.898,0.000,1.440,0.000,2.724,8.886,22.980,95.085
138,1,2008,Oi2,ge_reve,earlyS,0.837,2.701,0.000,4.829,0.992,3.283,0.000,4.659,22.812,59.335,89.386
139,1,2018,CN,ig,earlyS,0.571,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.311,31.019,71.199
140,1,2025,Oi,ig_ge,earlyS,0.764,0.694,0.890,0.000,1.396,0.446,0.875,0.000,7.996,14.902,15.143
141,1,2044,Oi2,ig_ge,earlyS,0.436,0.000,0.000,0.000,0.499,0.000,0.000,0.000,7.573,13.344,23.905
142,1,2049,Oi,ig_ge,earlyS,0.406,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.417,9.577,14.039
143,1,2060,Oi2,ig,earlyS,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.973,15.868,33.593
144,1,2081,CN,ig_ge,earlyS,0.936,5.350,0.456,3.854,1.966,5.583,0.000,4.749,12.647,33.129,89.397
145,1,2093,CN,ge_forw,earlyS,1.863,1.092,1.840,1.487,2.569,0.000,2.825,0.000,24.999,70.398,173.105
146,1,2102,Oi2,ge_reve,earlyS,1.124,4.823,2.414,5.118,1.251,5.482,1.745,4.126,14.883,30.291,78.983
147,1,2112,Oi2,ig,earlyS,0.881,0.507,0.000,5.501,0.000,2.442,0.000,5.118,5.189,13.128,16.300
148,1,2134,Oi,ge_reve,earlyS,0.000,3.240,0.000,5.965,0.000,4.305,0.000,5.505,6.356,12.088,6.270
149,1,2151,CN,ig,earlyS,0.000,0.623,0.000,0.000,0.510,0.000,0.000,0.000,7.018,21.651,112.900
150,1,2168,CN,ig,earlyS,0.000,0.000,0.000,0.000,0.786,0.000,0.000,0.000,6.246,18.561,95.417
151,1,2174,CN,ig,earlyS,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.009,10.234,33.522
152,1,2183,CN,ig_ge,earlyS,0.497,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.088,18.173,74.117
153,1,2190,CN,ig_ge,earlyS,2.360,0.000,4.320,0.000,2.468,0.000,3.941,0.000,16.790,50.091,227.348
154,1,2195,CN,ge_reve,earlyS,0.000,1.655,0.000,1.036,0.000,0.588,0.000,1.611,14.875,47.712,211.646
155,1,2198,CN,ge_reve,earlyS,0.000,0.515,0.000,1.632,0.000,1.589,0.000,2.198,12.093,33.932,154.556
156,1,2212,CN,ig,earlyS,0.000,0.000,0.000,0.000,0.800,0.000,0.000,0.000,7.995,19.027,104.942
157,1,2216,Oi2,ge_bidi,earlyS,0.000,4.036,0.000,5.511,0.000,4.045,0.000,5.140,15.353,33.994,50.132
158,1,2221,Oi2,ge_bidi,earlyS,0.000,3.798,0.000,5.429,0.000,4.071,0.000,5.092,11.865,28.889,50.143
159,1,2227,CN,ig,earlyS,0.296,0.000,0.000,0.355,0.000,0.000,0.000,0.000,14.698,43.920,247.143
160,1,2235,CN,ig,earlyS,0.962,0.000,1.110,0.000,2.287,0.640,0.647,1.098,10.818,23.346,132.533
161,1,2246,Oi2,ig_ge,earlyS,4.739,0.930,4.402,0.000,4.688,0.760,4.277,0.773,7.633,18.318,21.962
162,1,2260,Oi2,ig,earlyS,0.595,0.000,0.000,0.000,0.674,0.000,0.000,0.000,6.326,11.277,25.600
163,1,2270,Oi2,ig,earlyS,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.191,14.724,31.505
164,1,2274,Oi2,ig,earlyS,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.702,19.518,39.859
165,1,2287,Oi2,ig,earlyS,3.245,0.000,2.629,0.000,2.702,0.000,1.570,0.000,13.805,24.668,53.473
166,1,2302,CN,ig,earlyS,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.729,13.150,35.114,178.479
167,1,2307,CN,ge_forw,earlyS,6.701,2.443,5.413,1.490,6.595,2.228,5.988,1.123,19.239,40.466,120.225
168,1,2315,Oi2,ge_forw,earlyS,4.833,0.000,5.188,0.000,5.343,0.000,5.646,0.000,18.676,44.163,86.886
169,1,2320,Oi2,ge_forw,earlyS,3.251,0.000,5.301,0.000,3.881,0.000,4.963,0.000,18.928,42.770,63.267
170,1,2323,Oi2,ge_forw,earlyS,2.886,0.000,4.587,0.000,3.364,0.000,4.248,0.000,14.632,30.638,46.057
171,1,2330,CN,ig,earlyS,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.197,29.088,112.768
172,1,2351,CN,ig_ge,earlyS,2.644,4.984,2.156,4.831,2.257,4.670,1.551,4.135,29.105,62.650,331.435
173,1,2358,CN,ig,earlyS,0.000,2.232,0.000,0.930,0.841,2.413,0.000,0.914,11.712,29.274,110.652
174,1,2371,CN,ge_reve,earlyS,0.637,0.973,0.000,1.123,0.000,1.702,0.000,0.469,9.011,27.687,167.498
175,1,2374,CN,ge_reve,earlyS,0.000,2.425,0.000,1.224,0.399,1.377,0.407,0.985,10.652,27.816,134.416
176,1,2380,CN,ge_reve,earlyS,0.000,3.710,0.000,3.887,0.000,3.180,0.000,4.064,11.470,25.446,91.378
177,1,2390,CN,ig,earlyS,0.886,1.211,0.758,1.913,1.408,0.994,0.420,1.427,22.819,63.960,398.055
178,1,2400,CN,ig,earlyS,0.000,0.000,0.000,0.000,0.596,0.000,0.606,0.000,6.096,18.420,91.248
179,1,2413,CN,ge_reve,earlyS,2.086,3.472,0.000,2.436,2.383,3.679,0.000,2.521,12.917,25.225,113.628
180,1,2424,CN,ig,earlyS,0.000,0.622,0.000,1.020,0.000,1.011,0.000,0.000,7.212,14.920,61.697
181,1,2427,CN,ig,earlyS,0.615,0.615,0.000,0.723,1.167,2.421,1.184,0.000,8.465,21.250,150.121
182,1,2434,CN,ig,earlyS,0.000,0.000,0.583,0.000,0.634,0.000,0.000,0.000,9.370,27.190,173.049
183,1,2438,CN,ig_ge,earlyS,0.000,1.068,0.000,4.238,0.000,1.190,0.000,3.413,11.089,28.988,78.989
184,1,2443,CN,ig_ge,earlyS,0.331,1.197,1.927,3.122,0.000,1.227,2.029,3.356,13.990,38.779,78.570
185,1,2448,CN,ig_ge,earlyS,0.494,1.467,0.000,2.036,0.000,1.615,0.000,2.011,6.955,13.181,51.179
186,1,2458,CN,ig,earlyS,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.681,18.595,55.438
187,1,2465,CN,ge_bidi,earlyS,1.845,0.000,2.206,0.380,1.492,0.365,2.359,0.372,12.837,30.123,72.406
188,1,2478,Oi,ge_forw,earlyS,1.088,0.000,4.481,0.336,1.404,0.000,4.071,0.000,7.047,12.348,17.230
189,1,2504,CN,ig,earlyS,1.957,2.571,0.000,0.589,2.128,2.128,0.577,0.988,42.917,126.780,384.582
190,1,2519,Oi2,ig,earlyS,1.626,0.000,1.433,0.000,2.652,0.000,1.412,0.000,9.754,27.212,46.610
191,1,2528,CN,ge_reve,earlyS,2.339,7.390,0.530,4.087,1.754,6.522,0.953,5.244,14.954,36.594,113.467
192,1,2535,Oi2,ig,earlyS,3.505,1.447,0.769,0.000,2.821,1.006,0.427,0.000,28.533,61.810,141.911
193,1,2558,CN,ig,earlyS,0.000,3.132,0.421,3.482,0.000,3.933,0.000,3.052,4.798,12.875,34.681
194,1,2589,Oi2,ig_ge,earlyS,3.319,0.000,3.885,0.000,3.394,0.000,4.566,0.302,12.280,27.060,45.608
195,1,2613,Oi2,ge_forw,earlyS,3.786,1.017,5.082,0.000,3.183,1.483,5.501,0.000,10.840,31.290,43.306
196,1,2621,CN,ig_ge,earlyS,0.398,3.709,1.474,5.452,0.660,4.814,0.672,5.470,12.698,30.123,128.054
197,1,2628,Oi2,ig_ge,earlyS,0.000,3.484,0.000,2.979,0.000,2.114,0.000,3.271,10.137,13.434,39.057
198,1,2635,CN,ge_forw,earlyS,0.000,1.055,0.000,1.055,0.000,1.006,0.000,2.057,7.633,19.017,57.661
199,1,2648,CN,ig_ge,earlyS,0.000,0.539,0.622,0.000,0.331,0.000,0.611,0.000,9.146,27.212,123.073
200,1,2655,CN,ig,earlyS,0.375,0.000,0.000,0.521,0.430,0.430,0.000,0.000,6.443,14.375,53.618
201,1,2661,CN,ge_bidi,earlyS,4.021,5.028,3.334,4.426,4.052,4.685,3.630,4.956,8.286,19.966,61.126
202,1,2664,CN,ig_ge,earlyS,0.000,1.849,0.000,1.185,0.000,0.936,0.000,1.668,8.718,32.028,135.667
203,1,2668,CN,ig_ge,earlyS,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.469,29.587,196.204
204,1,2681,CN,ig,earlyS,1.931,0.000,0.000,1.102,2.101,0.000,0.000,1.084,4.642,12.712,109.029
205,1,2690,CN,ig_ge,earlyS,4.695,0.000,3.319,0.000,4.027,0.000,3.681,0.000,10.316,31.505,99.658
206,1,2701,CN,ig,earlyS,0.953,1.065,0.966,2.904,1.187,1.498,0.457,2.183,5.149,16.508,133.021
207,1,2712,CN,ig_ge,earlyS,3.503,0.262,4.516,0.000,3.857,0.302,4.323,0.000,12.632,34.232,135.565
208,1,2719,CN,ig_ge,earlyS,5.611,3.170,5.314,2.464,5.680,2.757,5.692,2.436,19.365,52.589,293.941
209,1,2723,CN,ig_ge,earlyS,1.214,0.000,1.386,0.000,1.794,0.000,0.000,0.000,10.494,28.952,143.861
210,1,2727,CN,ig_ge,earlyS,5.875,0.000,5.576,0.000,5.996,0.000,5.697,0.000,8.715,27.490,148.821
211,1,2731,CN,ig,earlyS,1.421,1.814,0.000,1.018,1.397,1.397,0.416,1.224,14.114,42.499,199.691
212,1,2736,CN,ig,earlyS,0.000,0.000,0.000,0.000,0.000,0.000,0.547,0.000,7.928,20.754,106.410
213,1,2747,CN,ge_reve,earlyS,0.000,6.604,0.000,6.412,0.000,6.494,0.000,6.944,5.773,6.778,37.171
214,1,2762,CN,ge_forw,earlyS,2.739,0.000,2.722,0.000,2.279,0.000,2.593,0.000,14.171,36.550,78.930
215,1,2767,CN,ge_forw,earlyS,3.549,3.369,4.214,3.568,2.890,3.209,4.766,4.474,15.178,40.539,196.014
216,1,2770,CN,ig_ge,earlyS,0.285,0.000,0.000,0.000,0.328,0.328,0.000,0.000,11.921,35.372,230.821
217,1,2784,CN,ig,earlyS,0.000,2.186,0.000,1.060,0.000,2.040,0.000,0.771,19.608,58.458,245.463
218,1,2793,CN,ig_ge,earlyS,0.000,0.000,0.000,0.000,0.000,0.333,0.000,0.000,8.347,28.836,139.228
